omega_over_r,consumer_speed_s_m_over_r,resource_variance,modified_variance,variance_change_percent,cv2_change_percent
0.27517985688303165,0.020000000000000004,5.392612181810073e-5,4.825900781861293e-5,-10.509033114978406,-27.512316823132508
0.2816597850392008,0.020000000000000004,5.3051525178936734e-5,4.759329579148055e-5,-10.288543767679059,-27.33372045182003
0.2882923023760779,0.020000000000000004,5.216327155058284e-5,4.6914035030212114e-5,-10.063089151301652,-27.151102212554335
0.2950810020597456,0.020000000000000004,5.126229248590781e-5,4.6221742683241556e-5,-9.832860682248889,-26.964617152621596
0.3020295618680688,0.020000000000000004,5.0349556757624286e-5,4.5516974836128455e-5,-9.598062490915671,-26.774430617641688
0.3091417461831301,0.020000000000000004,4.942606768081837e-5,4.4800325881978654e-5,-9.358911230227019,-26.580718096483878
0.31642140803058444,0.020000000000000004,4.849286011126457e-5,4.4072427602151516e-5,-9.115635784258924,-26.38366498524971
0.32387249116703515,0.020000000000000004,4.7550997139466534e-5,4.3333947953934615e-5,-8.868476875812636,-26.18346626940823
0.33149903221656396,0.020000000000000004,4.6601566504663116e-5,4.258558956520215e-5,-8.617686572959116,-25.980326124096862
0.33930516285757234,0.020000000000000004,4.564567675708361e-5,4.182808793958343e-5,-8.363527695769646,-25.774457433573406
0.3472951120611178,0.020000000000000004,4.4684453200439925e-5,4.106220937929034e-5,-8.106273125691787,-25.566081231810333
0.3554732083819591,0.020000000000000004,4.371903364992744e-5,4.028874863642713e-5,-7.846205021290542,-25.355426067245325
0.3638438823035504,0.020000000000000004,4.27505640437894e-5,3.950852630726087e-5,-7.583613945321776,-25.142727295710632
0.372411668638256,0.020000000000000004,4.178019394872579e-5,3.872238598749326e-5,-7.318797909328001,-24.92822630655568
0.38118120898408414,0.020000000000000004,4.080907200103952e-5,3.793119120997155e-5,-7.052061343111804,-24.71216968792055
0.3901572542392733,0.020000000000000004,3.983834132637362e-5,3.71358221894374e-5,-6.783713997518037,-24.494808337989614
0.3993446671760906,0.020000000000000004,3.886913498118223e-5,3.633717240176199e-5,-6.514069789940113,-24.276396529851485
0.408748425075239,0.020000000000000004,3.790257145868622e-5,3.553614502759813e-5,-6.243445602806908,-24.057190938273575
0.41837362242229875,0.020000000000000004,3.693975030100485e-5,3.4733649292429854e-5,-5.972160046016839,-23.837449637273632
0.4282254736676647,0.020000000000000004,3.598174785744735e-5,3.393059673657536e-5,-5.70053219481792,-23.617431077802507
0.43830931605147505,0.020000000000000004,3.5029613226641225e-5,3.3127897449759936e-5,-5.428880314998652,-23.397393055148896
0.4486306124950605,0.020000000000000004,3.4084364417316236e-5,3.2326456305396526e-5,-5.157520587435749,-23.17759167582295
0.4591949545604822,0.020000000000000004,3.3146984759221105e-5,3.152716922968252e-5,-4.8867658440274075,-22.958280333662195
0.47000806547976026,0.020000000000000004,3.221841959190467e-5,3.0730919540039475e-5,-4.616924326849814,-22.73970870474834
0.48107580325543425,0.020000000000000004,3.129957325502176e-5,2.9938574386305795e-5,-4.348298481985225,-22.52212177040802
0.4924041638341361,0.020000000000000004,3.039130639951945e-5,2.915098132646309e-5,-4.081183798916821,-22.305758877122617
0.5039992843548943,0.020000000000000004,2.9494433634610007e-5,2.8368965066578202e-5,-3.815867705664744,-22.090852841588426
0.5158674464739282,0.020000000000000004,2.86097215209317e-5,2.759332439211905e-5,-3.5526285289740556,-21.877629108468977
0.5280150797677357,0.020000000000000004,2.773788691582771e-5,2.6824829314915923e-5,-3.2917345278770327,-21.666304967580373
0.5404487652163156,0.020000000000000004,2.6879595672314396e-5,2.6064218456851075e-5,-3.0334430078617136,-21.457088836367976
0.5531752387684137,0.020000000000000004,2.6035461689141905e-5,2.531219668794335e-5,-2.777999521706931,-21.25017961258261
0.5662013949907228,0.020000000000000004,2.5206046305435525e-5,2.4569433032919413e-5,-2.525637161821881,-21.045766101075714
0.5795342908030138,0.020000000000000004,2.439185802980343e-5,2.3836558856705572e-5,-2.276575947676318,-20.84402651761781
0.5931811493012221,0.020000000000000004,2.3593352590550414e-5,2.311416633560628e-5,-2.031022310648889,-20.645128071625585
0.6071493636705595,0.020000000000000004,2.2810933290782727e-5,2.2402807217323857e-5,-1.7891686773893745,-20.44922662868538
0.6214465011907717,0.020000000000000004,2.2044951649749645e-5,2.1702991869486765e-5,-1.551193151592889,-20.256466452790235
0.6360803073357126,0.020000000000000004,2.1295708309755004e-5,2.1015188613044895e-5,-1.317259292951578,-20.066980027290782
0.6510587099694541,0.020000000000000004,2.0563454186391424e-5,2.0339823333812673e-5,-1.0875159909989551,-19.88088795270916
0.6663898236412061,0.020000000000000004,1.98483918386912e-5,1.967727936263495e-5,-0.8620974305973528,-19.69829891878384
0.682081953981374,0.020000000000000004,1.9150677035038954e-5,1.9027897612149972e-5,-0.6411231449642174,-19.51930974742101
0.6981436022011325,0.020000000000000004,1.8470420490328677e-5,1.8391976955952118e-5,-0.42469815139093425,-19.34400550262665
0.714583469697958,0.020000000000000004,1.7807689749843457e-5,1.776977483412982e-5,-0.21291316417937356,-19.172459662985297
